1,0,0,0,0,true,standing,not_moving,ok
2,0,0,0,0,true,standing,not_moving,ok
3,0,0,0,0,true,standing,not_moving,ok
4,0,0,0,0,true,standing,not_moving,ok
5,0,0,0,0,true,standing,not_moving,ok
6,0,0,0,0,true,standing,not_moving,ok
7,0,0,0,0,true,standing,not_moving,ok
8,0,0,0,0,true,standing,not_moving,ok
9,0,0,0,0,true,standing,not_moving,ok
10,0,0,0,0,true,standing,not_moving,ok
11,0,0,0,0,true,standing,not_moving,ok
12,0,0,0,0,true,standing,not_moving,ok
13,0,0,0,0,true,standing,not_moving,ok
14,0,0,0,0,true,standing,not_moving,ok
15,0,0,0,0,true,standing,not_moving,ok
16,0,0,0,0,true,standing,not_moving,ok
17,0,0,0,0,true,standing,not_moving,ok
18,0,0,0,0,true,standing,not_moving,ok
19,0,0,0,0,true,standing,not_moving,ok
20,0,0,0,0,true,standing,not_moving,ok
21,0,0,0,0,true,standing,not_moving,ok
22,0,0,0,0,true,standing,not_moving,ok
23,0,0,0,0,true,standing,not_moving,ok
24,0,0,0,0,true,standing,not_moving,ok
25,0,0,0,0,true,standing,not_moving,ok
26,0,0,0,0,true,standing,not_moving,ok
27,0,0,0,0,true,standing,not_moving,ok
28,0,0,0,0,true,standing,not_moving,ok
29,0,0,0,0,true,standing,not_moving,ok
30,0,0,0,0,true,standing,not_moving,ok
31,0,0,0,0,true,standing,not_moving,ok
32,0,0,0,0,true,standing,not_moving,ok
33,0,0,0,0,true,standing,not_moving,ok
34,0,0,0,0,true,standing,not_moving,ok
35,0,0,0,0,true,standing,not_moving,ok
36,0,0,0,0,true,standing,not_moving,ok
37,0,0,0,0,true,standing,not_moving,ok
38,0,0,0,0,true,standing,not_moving,ok
39,0,0,0,0,true,standing,not_moving,ok
40,0,0,0,0,true,standing,not_moving,ok
41,0,0,0,0,true,standing,not_moving,ok
42,0,0,0,0,true,standing,not_moving,ok
43,0,0,0,0,true,standing,not_moving,ok
44,0,0,0,0,true,standing,not_moving,ok
45,0,0,0,0,true,standing,not_moving,ok
46,0,0,0,0,true,standing,not_moving,ok
47,0,0,0,0,true,standing,not_moving,ok
48,0,0,0,0,true,standing,not_moving,ok
49,0,0,0,0,true,standing,not_moving,ok
50,0,0,0,0,true,standing,not_moving,ok
51,0,0,0,0,true,standing,not_moving,ok
52,0,0,0,0,true,standing,not_moving,ok
53,0,0,0,0,true,standing,not_moving,ok
54,0,0,0,0,true,standing,not_moving,ok
55,0,0,0,0,true,standing,not_moving,ok
56,0,0,0,0,true,standing,not_moving,ok
57,0,0,0,0,true,standing,not_moving,ok
58,0,0,0,0,true,standing,not_moving,ok
59,0,0,0,0,true,standing,not_moving,ok
60,0,0,0,0,true,standing,not_moving,ok
61,0,0,0,0,true,standing,not_moving,ok
62,0,0,0,0,true,standing,not_moving,ok
63,0,0,0,0,true,standing,not_moving,ok
64,0,0,0,0,true,standing,not_moving,ok
65,0,0,0,0,true,standing,not_moving,ok
66,0,0,0,0,true,standing,not_moving,ok
67,0,0,0,0,true,standing,not_moving,ok
68,0,0,0,0,true,standing,not_moving,ok
69,0,0,0,0,true,standing,not_moving,ok
70,0,0,0,0,true,standing,not_moving,ok
71,0,0,0,0,true,standing,not_moving,ok
72,0,0,0,0,true,standing,not_moving,ok
73,0,0,0,0,true,standing,not_moving,ok
74,0,0,0,0,true,standing,not_moving,ok
75,0,0,0,0,true,standing,not_moving,ok
76,0,0,0,0,true,standing,not_moving,ok
77,0,0,0,0,true,standing,not_moving,ok
78,0,0,0,0,true,standing,not_moving,ok
79,0,0,0,0,true,standing,not_moving,ok
80,0,0,0,0,true,standing,not_moving,ok
81,0,0,0,0,true,standing,not_moving,ok
82,0,0,0,0,true,standing,not_moving,ok
83,0,0,0,0,true,standing,not_moving,ok
84,0,0,0,0,true,standing,not_moving,ok
85,0,0,0,0,true,standing,not_moving,ok
86,0,0,0,0,true,standing,not_moving,ok
87,0,0,0,0,true,standing,not_moving,ok
88,0,0,0,0,true,standing,not_moving,ok
89,0,0,0,0,true,standing,not_moving,ok
90,0,0,0,0,true,standing,not_moving,ok
91,0,0,0,0,true,standing,not_moving,ok
92,0,0,0,0,true,standing,not_moving,ok
93,0,0,0,0,true,standing,not_moving,ok
94,0,0,0,0,true,standing,not_moving,ok
95,0,0,0,0,true,standing,not_moving,ok
96,0,0,0,0,true,standing,not_moving,ok
97,0,0,0,0,true,standing,not_moving,ok
98,0,0,0,0,true,standing,not_moving,ok
99,0,0,0,0,true,standing,not_moving,ok
100,0,0,0,0,true,standing,not_moving,ok
101,0,0,0,0,true,standing,not_moving,ok
102,0,0,0,0,true,standing,not_moving,ok
103,0,0,0,0,true,standing,not_moving,ok
104,0,0,0,0,true,standing,not_moving,ok
105,0,0,0,0,true,standing,not_moving,ok
106,0,0,0,0,true,standing,not_moving,ok
107,0,0,0,0,true,standing,not_moving,ok
108,0,0,0,0,true,standing,not_moving,ok
109,0,0,0,0,true,standing,not_moving,ok
110,0,0,0,0,true,standing,not_moving,ok
111,0,0,0,0,true,standing,not_moving,ok
112,0,0,0,0,true,standing,not_moving,ok
113,0,0,0,0,true,standing,not_moving,ok
114,0,0,0,0,true,standing,not_moving,ok
115,0,0,0,0,true,standing,not_moving,ok
116,0,0,0,0,true,standing,not_moving,ok
117,0,0,0,0,true,standing,not_moving,ok
118,0,0,0,0,true,standing,not_moving,ok
119,0,0,0,0,true,standing,not_moving,ok
120,0,0,0,0,true,standing,not_moving,ok
121,0,0,0,0,true,standing,not_moving,ok
122,0,0,0,0,true,standing,not_moving,ok
123,0,0,0,0,true,standing,not_moving,ok
124,0,0,0,0,true,standing,not_moving,ok
125,0,0,0,0,true,standing,not_moving,ok
126,0,0,0,0,true,standing,not_moving,ok
127,0,0,0,0,true,standing,not_moving,ok
128,0,0,0,0,true,standing,not_moving,ok
129,0,0,0,0,true,standing,not_moving,ok
130,0,0,0,0,true,standing,not_moving,ok
131,0,0,0,0,true,standing,not_moving,ok
132,0,0,0,0,true,standing,not_moving,ok
133,0,0,0,0,true,standing,not_moving,ok
134,0,0,0,0,true,standing,not_moving,ok
135,0,0,0,0,true,standing,not_moving,ok
136,0,0,0,0,true,standing,not_moving,ok
137,0,0,0,0,true,standing,not_moving,ok
138,0,0,0,0,true,standing,not_moving,ok
139,0,0,0,0,true,standing,not_moving,ok
140,0,0,0,0,true,standing,not_moving,ok
141,0,0,0,0,true,standing,not_moving,ok
142,0,0,0,0,true,standing,not_moving,ok
143,0,0,0,0,true,standing,not_moving,ok
144,0,0,0,0,true,standing,not_moving,ok
145,0,0,0,0,true,standing,not_moving,ok
146,0,0,0,0,true,standing,not_moving,ok
147,0,0,0,0,true,standing,not_moving,ok
148,0,0,0,0,true,standing,not_moving,ok
149,0,0,0,0,true,standing,not_moving,ok
150,0,0,0,0,true,standing,not_moving,ok
151,0,0,0,0,true,standing,not_moving,ok
152,0,0,0,0,true,standing,not_moving,ok
153,0,0,0,0,true,standing,not_moving,ok
